Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_14	cds	130513	130749	+	DALOPK_13045	trbE	Conjugal transfer protein TrbE	SO:0001217, UniRef:UniRef50_A0A7H4N3R5
contig_14	cds	130746	130931	+	DALOPK_13050		Succinate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A483I570
contig_14	cds	130977	131303	+	DALOPK_13055		DUF2500 domain-containing protein	SO:0001217, UniRef:UniRef50_G9G2J2
contig_14	cds	131324	132076	+	DALOPK_13060	traF	Type-F conjugative transfer system pilin assembly protein TraF	SO:0001217, UniRef:UniRef50_A0A7S9DQZ0
contig_14	cds	132087	132326	+	DALOPK_13065	traQ	Conjugal transfer pilin chaperone TraQ	SO:0001217, UniRef:UniRef50_A0A485D2U1
contig_14	cds	132298	132855	+	DALOPK_13070	trbB	Type-F conjugative transfer system pilin assembly thiol-disulfide isomerase TrbB	SO:0001217, UniRef:UniRef50_A0A1Q6ASH6
contig_14	cds	132901	133344	+	DALOPK_13075	trbF	Conjugal transfer protein TrbF	SO:0001217, UniRef:UniRef50_A0A7D5FZA7
contig_14	cds	133334	134701	+	DALOPK_13080	traH	Conjugal transfer protein TraH	SO:0001217, UniRef:UniRef50_A0A062WMG0
contig_14	cds	134701	137550	+	DALOPK_13085		TraG-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7M1I3R1
contig_14	ncRNA	135420	135505	-	DALOPK_13090	AS-traG	Antisense to traG	RFAM:RF02874, SO:0000644
contig_14	cds	137547	138083	+	DALOPK_13095	traS	Conjugal transfer entry exclusion protein TraS	SO:0001217, UniRef:UniRef50_A0A7D3P619
contig_14	cds	138272	139003	+	DALOPK_13100	traT	TraT complement resistance protein	SO:0001217, UniRef:UniRef50_P13979
contig_14	cds	139194	139316	+	DALOPK_13105		hypothetical protein	
contig_14	cds	139363	141645	+	DALOPK_13110	traD	Conjugal transfer protein TraD	SO:0001217, UniRef:UniRef50_A0A331MFF0
contig_14	cds	141645	146903	+	DALOPK_13115	traI	OriT nicking and unwinding protein TraI (DNA helicase I)	SO:0001217, UniRef:UniRef50_A0A2P9E096
contig_14	cds	146984	147709	+	DALOPK_13120	traX	Type-F conjugative transfer system pilin acetylase TraX	SO:0001217, UniRef:UniRef50_A0A2X1QG02
contig_14	cds	147781	148374	+	DALOPK_13125		Fertility inhibition protein	SO:0001217, UniRef:UniRef50_A0A3P2IM00
contig_14	cds	148541	149137	+	DALOPK_13130		PIN7 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C7AUF4
contig_14	cds	149187	149408	+	DALOPK_13135		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A2W7TCE6
contig_14	cds	149464	150114	+	DALOPK_13140		DUF2726 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z2GWV6
contig_14	cds	150111	150419	+	DALOPK_13145		Prophage protein	SO:0001217, UniRef:UniRef50_W7NMJ6
contig_14	cds	150514	151074	+	DALOPK_13150		Phospholipase D	SO:0001217, UniRef:UniRef50_A0A663BIQ2
contig_14	cds	151210	151479	+	DALOPK_13155	copB	Protein CopB	SO:0001217, UniRef:UniRef50_A0A2S1JDS7
contig_14	ncRNA	151585	151673	-	DALOPK_13160	copA	CopA-like RNA	RFAM:RF00042, SO:0000655
contig_15	cds	1	1014	+	DALOPK_13165		Replication initiation protein	SO:0001217, UniRef:UniRef50_P13961
contig_15	cds	1338	1637	-	DALOPK_13170		hypothetical protein	
contig_15	cds	2088	2942	+	DALOPK_13175		hypothetical protein	
contig_15	cds	3169	4236	-	DALOPK_13180		hypothetical protein	PFAM:PF00672.28
contig_15	cds	4229	7234	-	DALOPK_13185		Tn3-like element Tn3 family transposase	BlastRules:WP_032495017, SO:0001217, UniRef:UniRef50_P03008
contig_15	cds	7396	7953	+	DALOPK_13190		Transposon Tn1331 resolvase	SO:0001217, UniRef:UniRef50_P21424
contig_15	cds	8136	8741	+	DALOPK_13195	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	NCBIProtein:WP_063840280.1, SO:0001217, UniRef:UniRef50_P19650
contig_15	cds	8823	9080	+	DALOPK_13200		hypothetical protein	PFAM:PF18765.4
contig_15	cds	9092	9748	+	DALOPK_13205	tnp	IS6 family IS15DII transposase	IS:IS15DII, SO:0001217, UniRef:UniRef50_Q573Q1
contig_15	cds	10115	10249	-	DALOPK_13210		hypothetical protein	
contig_15	cds	11012	11878	+	DALOPK_13215		Uncharacterized protein	SO:0001217, UniRef:UniRef50_P18351
contig_15	cds	12451	13656	+	DALOPK_13220		Plasmid partition protein A	SO:0001217, UniRef:UniRef50_P07620
contig_15	cds	13656	14630	+	DALOPK_13225		Plasmid Partition par B protein	SO:0001217, UniRef:UniRef50_P07621
contig_15	cds	14712	15425	-	DALOPK_13230	umuC	DNA polymerase V subunit UmuC	SO:0001217, UniRef:UniRef50_A0A0A3Z6L9
contig_15	cds	15438	15701	-	DALOPK_13235		hypothetical protein	
contig_15	cds	15808	15978	-	DALOPK_13240		hypothetical protein	
contig_15	cds	16113	16406	-	DALOPK_13245		hypothetical protein	PFAM:PF00717.26
contig_15	cds	16812	18299	+	DALOPK_13250		Retron-type reverse transcriptase	SO:0001217, UniRef:UniRef50_A0A2X1Q015
contig_15	cds	18450	18749	+	DALOPK_13255		IS1 transposase	SO:0001217, UniRef:UniRef50_A0A376M784
contig_15	cds	18769	19146	+	DALOPK_13260		Transposase	SO:0001217, UniRef:UniRef50_A0A6N3QHQ2
contig_15	cds	19507	19797	-	DALOPK_13265		hypothetical protein	
contig_15	cds	20312	21280	+	DALOPK_13270		IS5 family transposase	SO:0001217, UniRef:UniRef50_A0A7T5UB26
contig_15	cds	21322	21411	-	DALOPK_13275		hypothetical protein	
contig_15	cds	21420	21806	-	DALOPK_13280	stbA	StbA	SO:0001217, UniRef:UniRef50_A0A1V2G4P2
contig_15	cds	22353	22769	+	DALOPK_13285	traK	TraK protein	SO:0001217, UniRef:UniRef50_A0A485C5B5
contig_15	cds	22771	24300	+	DALOPK_13290		type IV secretion system DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001F38762F
contig_15	cds	24300	27542	+	DALOPK_13295		ATP-dependent RecD-like DNA helicase	SO:0001217, UniRef:UniRef50_A0A6G8F840
contig_15	cds	27542	27715	+	DALOPK_13300		hypothetical protein	
contig_15	cds	27865	28563	+	DALOPK_13305		hypothetical protein	
contig_15	cds	28595	29794	-	DALOPK_13310	tet(A)	tetracycline efflux MFS transporter Tet(A)	NCBIProtein:WP_012579085.1, SO:0001217, UniRef:UniRef50_A0A3Q8VRE3
contig_15	cds	29873	30550	+	DALOPK_13315	tetR(A)	tetracycline resistance transcriptional repressor TetR(A)	BlastRules:WP_000164043, SO:0001217, UniRef:UniRef50_P03038
contig_15	cds	30582	30824	-	DALOPK_13320		Relaxase	SO:0001217, UniRef:UniRef50_A0A2P9EC95
contig_15	cds	31093	31587	+	DALOPK_13325		Delta-FipA	SO:0001217, UniRef:UniRef50_L0R2L2
contig_15	cds	31761	32294	-	DALOPK_13330		Endonuclease	SO:0001217, UniRef:UniRef50_A0A198GLY4
contig_15	cds	32294	33289	-	DALOPK_13335		Type IV secretion system protein	SO:0001217, UniRef:UniRef50_A0A8G9M874
contig_15	cds	33331	34491	-	DALOPK_13340	traF	TraF protein	SO:0001217, UniRef:UniRef50_Q46705
contig_15	cds	34491	35375	-	DALOPK_13345	traO	TraO protein	SO:0001217, UniRef:UniRef50_Q46704
contig_15	cds	35386	36084	-	DALOPK_13350	traE	TraE protein	SO:0001217, UniRef:UniRef50_Q46703
contig_15	cds	36303	37343	-	DALOPK_13355	traD	Conjugal transfer protein TraD	SO:0001217, UniRef:UniRef50_G1CCV4
contig_15	cds	37359	37586	-	DALOPK_13360	eexN	IncN-type entry exclusion lipoprotein EexN	BlastRules:WP_000734973, SO:0001217, UniRef:UniRef50_E2EAP1
contig_15	cds	37594	38307	-	DALOPK_13365	traC	TraC	SO:0001217, UniRef:UniRef50_G1CCV6
contig_15	cds	38325	40925	-	DALOPK_13370	traB	Conjugal transfer protein TraB	SO:0001217, UniRef:UniRef50_Q0ZKR5
contig_15	cds	40925	41242	-	DALOPK_13375	traA	Conjugal transfer protein TraA	SO:0001217, UniRef:UniRef50_G1CCV8
contig_15	cds	41292	41585	-	DALOPK_13380	traM	Conjugal transfer protein TraM	SO:0001217, UniRef:UniRef50_Q46696
contig_15	cds	41595	41876	-	DALOPK_13385		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A6C7H3D7
contig_15	cds	41885	42619	-	DALOPK_13390		Conjugal transfer protein	SO:0001217, UniRef:UniRef50_F6IB97
contig_15	cds	42728	43033	+	DALOPK_13395		hypothetical protein	
contig_15	cds	43049	43393	+	DALOPK_13400		CDP-alcohol phosphatidyltransferase family protein	SO:0001217, UniRef:UniRef50_A0A2Z5VJK5
contig_15	cds	43390	43704	+	DALOPK_13405		Conjugal transfer protein	SO:0001217, UniRef:UniRef50_A0A379D0F1
contig_15	cds	43740	44051	+	DALOPK_13410		hypothetical protein	
contig_15	cds	44107	44748	+	DALOPK_13415		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A2S1BJ74
contig_15	cds	44753	44959	+	DALOPK_13420		DNA-binding protein	SO:0001217, UniRef:UniRef50_F6IBA3
contig_15	cds	44970	45236	-	DALOPK_13425		Zn-Tnp-IS1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A348DMF8
contig_15	cds	45341	46774	+	DALOPK_13430		Type II methyltransferase M-EcoRII	SO:0001217, UniRef:UniRef50_P05101
contig_15	cds	46808	48022	-	DALOPK_13435		type II site-specific deoxyribonuclease	BlastRules:WP_143212653, SO:0001217, UniRef:UniRef50_P14633
contig_15	cds	48283	49047	-	DALOPK_13440		IS6-like element IS6100 family transposase	BlastRules:WP_001389365, SO:0001217, UniRef:UniRef50_A0A5P9CVE5
contig_15	cds	49434	49571	+	DALOPK_13445		hypothetical protein	
contig_15	cds	49554	50054	-	DALOPK_13450		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A899NBB6
contig_15	cds	50182	51021	-	DALOPK_13455	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	NCBIProtein:WP_000259031.1, SO:0001217, UniRef:UniRef50_A0A3M1L060
contig_15	cds	51126	51416	+	DALOPK_13460		hypothetical protein	PFAM:PF02954.22
contig_15	cds	51512	52156	+	DALOPK_13465	qnrB2	quinolone resistance pentapeptide repeat protein QnrB2	NCBIProtein:WP_012695489.1, SO:0001217, UniRef:UniRef50_A0A2C6DQ40
contig_15	cds	52198	52650	-	DALOPK_13470		Signal peptide protein	SO:0001217, UniRef:UniRef50_A0A071M1M7
contig_15	cds	53185	53835	+	DALOPK_13475		Dipeptide-binding protein	SO:0001217, UniRef:UniRef50_A0A4U9HZD2
contig_15	cds	53957	55498	-	DALOPK_13480		IS91 family transposase	SO:0001217, UniRef:UniRef50_A0A349X582
contig_15	cds	55903	56742	-	DALOPK_13485	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	NCBIProtein:WP_000259031.1, SO:0001217, UniRef:UniRef50_A0A3M1L060
contig_15	cds	56736	57083	-	DALOPK_13490	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NCBIProtein:WP_000679427.1, SO:0001217, UniRef:UniRef50_A0A2Z3XFM5
contig_15	cds	57267	57740	-	DALOPK_13495	dfrA25	trimethoprim-resistant dihydrofolate reductase DfrA25	NCBIProtein:WP_029391998.1, SO:0001217, UniRef:UniRef50_Q934B2
contig_15	ncRNA-region	57738	57806	-			putative aminoglycoside riboswitch / attI site	RFAM:RF02912, SO:0000035
contig_15	cds	57896	58909	+	DALOPK_13500	intI1	class 1 integron integrase IntI1	BlastRules:WP_000845054, SO:0001217, UniRef:UniRef50_A0A257FG49
contig_15	cds	59302	59781	+	DALOPK_13505		Resolvase/invertase-type recombinase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C7H1M7
contig_15	cds	60405	61724	+	DALOPK_13510	tnp	IS1182 family ISKpn6 transposase	IS:ISKpn6, SO:0001217, UniRef:UniRef50_A0A2Z2P096
contig_15	cds	61974	62855	-	DALOPK_13515	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	NCBIProtein:WP_004199234.1, SO:0001217, UniRef:UniRef50_Q848S6
contig_15	cds	62907	63146	-	DALOPK_13520		hypothetical protein	
contig_15	cds	63143	63922	-	DALOPK_13525	istB	IS21-like element ISKpn7 family helper ATPase IstB	BlastRules:WP_004152394, SO:0001217, UniRef:UniRef50_A0A1Y0FGF8
contig_15	cds	63919	64944	-	DALOPK_13530	tnp	IS21 family ISKpn7 transposase	IS:ISKpn7, SO:0001217, UniRef:UniRef50_A0A1Y0FKH1
contig_15	cds	65051	68080	-	DALOPK_13535	tnpA	Tn3-like element Tn4401 family transposase	BlastRules:WP_004152392, SO:0001217, UniRef:UniRef50_A0A376VVM6
contig_15	cds	68190	69905	+	DALOPK_13540	tnpR	Tn3-like element Tn4401 family resolvase TnpR	BlastRules:WP_004152391, SO:0001217, UniRef:UniRef50_A0A063BFN6
contig_15	cds	70200	70355	+	DALOPK_13545		Transposase	SO:0001217, UniRef:UniRef50_H6X424
contig_15	cds	70404	71396	+	DALOPK_13550		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A0H3FIW9
contig_15	cds	71918	72400	-	DALOPK_13555	blaTEM	TEM family class A beta-lactamase	NCBIProtein:WP_000027057.1
contig_15	cds	72512	73216	-	DALOPK_13560	tnp	IS6 family IS15DIV transposase	IS:IS15DIV, SO:0001217, UniRef:UniRef50_Q573Q1
contig_15	cds	73263	74531	-	DALOPK_13565		Integrase catalytic region	SO:0001217, UniRef:UniRef50_C5TC55
contig_15	cds	74606	75313	-	DALOPK_13570		hypothetical protein	PFAM:PF00563.23
contig_15	cds	75310	75546	-	DALOPK_13575	merE	broad-spectrum mercury transporter MerE	NCBIFam:NF010310.2, SO:0001217, UniRef:UniRef50_Q935L2
contig_15	cds	75543	75905	-	DALOPK_13580	merD	mercury resistance co-regulator MerD	NCBIFam:NF033783.1, SO:0001217, UniRef:UniRef50_A0A2R3IL41
contig_15	cds	75923	77617	-	DALOPK_13585	merA	mercury(II) reductase	NCBIFam:TIGR02053.1, SO:0001217, UniRef:UniRef50_P00392
contig_15	cds	77669	78091	-	DALOPK_13590	merC	organomercurial transporter MerC	NCBIProtein:AAC33908.1, SO:0001217, UniRef:UniRef50_A0A0A1H6J0
contig_15	cds	78253	78630	-	DALOPK_13595		Transposase	SO:0001217, UniRef:UniRef50_A0A6N3QHQ2
contig_15	cds	78675	78950	-	DALOPK_13600	tnp	IS1 family ISKpn14 transposase ORF A	IS:ISKpn14, SO:0001217, UniRef:UniRef50_A0A2I8SHZ5
contig_15	cds	78984	79694	-	DALOPK_13605	recF	DNA replication and repair protein RecF	SO:0001217, UniRef:UniRef50_A0A6G7ICR3
contig_15	cds	79768	80169	-	DALOPK_13610	vapC	Ribonuclease VapC	SO:0001217, UniRef:UniRef50_A0A833V3M6
contig_15	cds	80181	80411	-	DALOPK_13615		AbrB/MazE/SpoVT family DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_Q0H049
contig_15	cds	80999	81217	+	DALOPK_13620		hypothetical protein	PFAM:PF07362.15
contig_15	cds	81219	81524	+	DALOPK_13625	ccdB	Toxin CcdB	SO:0001217, UniRef:UniRef50_A0A0J5FXM9
contig_15	cds	81570	82715	+	DALOPK_13630		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G4DF59
contig_15	cds	82710	82853	-	DALOPK_13635		hypothetical protein	
contig_15	cds	82913	83707	+	DALOPK_13640	resD	Resolvase ResD	SO:0001217, UniRef:UniRef50_A0A2P9E5F7
contig_15	cds	83794	83991	-	DALOPK_13645		hypothetical protein	
contig_15	cds	84163	84465	-	DALOPK_13650		Par-like protein	SO:0001217, UniRef:UniRef50_S1PMW8
contig_15	cds	84462	85088	-	DALOPK_13655	parA	ParA family plasmid-partitioning AAA ATPase	BlastRules:WP_010260829, SO:0001217, UniRef:UniRef50_A0A1T4UUQ7
contig_15	cds	85721	86596	-	DALOPK_13660	repB	RepB family plasmid replication initiator protein	SO:0001217, UniRef:UniRef50_A0A1I3SCP3
contig_15	cds	87008	88279	-	DALOPK_13665	umuC	Protein UmuC	SO:0001217, UniRef:UniRef50_P04152
contig_15	cds	88279	88710	-	DALOPK_13670	samA	Protein SamA	SO:0001217, UniRef:UniRef50_A0A379XIG3
contig_15	cds	88945	89916	+	DALOPK_13675	stbA	StbA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7I7AGK1
contig_15	cds	89919	90590	+	DALOPK_13680		Mediator of plasmid stability	SO:0001217, UniRef:UniRef50_A0A3G4RIK5
contig_15	cds	90653	90883	+	DALOPK_13685		DUF2892 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q8YLE1
contig_15	cds	91320	92021	+	DALOPK_13690	yubD	Putative methylase YubD	SO:0001217, UniRef:UniRef50_Q9S4X2
contig_15	cds	92021	92242	+	DALOPK_13695		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A093DB27
contig_15	cds	92252	92671	+	DALOPK_13700		DUF1380 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2X3IUI6
contig_15	cds	92725	93492	+	DALOPK_13705		Inner membrane protein	SO:0001217, UniRef:UniRef50_F1C5P6
contig_15	cds	94125	94553	+	DALOPK_13710		Antirestriction protein	SO:0001217, UniRef:UniRef50_A0A069FPX5
contig_15	cds	94596	95102	+	DALOPK_13715	ardA	Antirestriction protein ArdA	SO:0001217, UniRef:UniRef50_A0A663AP84
contig_15	cds	95145	95336	+	DALOPK_13720		Plasmid protein	SO:0001217, UniRef:UniRef50_Q1A2M1
contig_15	cds	95524	95778	+	DALOPK_13725		DNA polymerase III subunit theta	SO:0001217, UniRef:UniRef50_W9BAL1
contig_15	cds	95813	96130	+	DALOPK_13730		Transporter	SO:0001217, UniRef:UniRef50_A0A7H4N997
contig_15	cds	96926	97468	+	DALOPK_13735		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A4V3UXC0
contig_15	cds	97517	97765	+	DALOPK_13740		DUF905 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2N0VUA9
contig_15	cds	97835	99892	+	DALOPK_13745		ParB/RepB/Spo0J family partition protein	SO:0001217, UniRef:UniRef50_A0A0H2W0J9
contig_15	cds	99937	100368	+	DALOPK_13750	psiB	Protein PsiB	SO:0001217, UniRef:UniRef50_P10032
contig_15	cds	100365	101093	+	DALOPK_13755		Plasmid SOS inhibition protein A	SO:0001217, UniRef:UniRef50_A0A0J1M3S7
contig_15	cds	101090	101416	+	DALOPK_13760		Theronine dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0C7AUG8
contig_15	cds	101472	101846	+	DALOPK_13765		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A078JZ49
contig_15	ncRNA	101905	102079	+	DALOPK_13770	sok	sok antitoxin (CssrC)	RFAM:RF01794, SO:0000655
contig_15	cds	102050	102571	+	DALOPK_13775	tnp	IS3 family ISKpn8 transposase ORF A	IS:ISKpn8, SO:0001217, UniRef:UniRef50_F5NU29
contig_15	cds	102568	103419	+	DALOPK_13780	tnp	IS3 family ISKpn8 transposase ORF B	IS:ISKpn8, SO:0001217, UniRef:UniRef50_K0PYB1
contig_15	cds	103520	103678	+	DALOPK_13785		Type I toxin-antitoxin system Hok family toxin	SO:0001217, UniRef:UniRef50_A0A7G5F650
contig_15	cds	103980	104210	-	DALOPK_13790		hypothetical protein	
contig_15	cds	104377	104649	+	DALOPK_13795		TAXi-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0E1CMP9
contig_15	cds	104646	104996	+	DALOPK_13800		hypothetical protein	
contig_15	cds	105011	105328	+	DALOPK_13805		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A1Q8YUK3
contig_15	cds	106168	106524	+	DALOPK_13810		Dopa decarboxylase protein remnant	SO:0001217, UniRef:UniRef50_S5N495
contig_15	cds	106585	106797	+	DALOPK_13815		hypothetical protein	
contig_15	cds	106808	107032	+	DALOPK_13820		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A377YU09
contig_15	cds	107113	107433	+	DALOPK_13825		Type II toxin-antitoxin system RelE/ParE family toxin	SO:0001217, UniRef:UniRef50_A0A7I6U733
contig_15	cds	107423	107701	+	DALOPK_13830		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C7AUS1
contig_15	cds	107702	108115	+	DALOPK_13835		Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_G9G282
contig_15	cds	108833	109213	+	DALOPK_13840		hypothetical protein	
contig_15	cds	109280	109627	+	DALOPK_13845		DUF559 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7U4T8H9
contig_15	cds	109722	109868	+	DALOPK_13850		Succinate dehydrogenase flavoprotein subunit	SO:0001217, UniRef:UniRef50_J6IMA8
contig_15	cds	109919	110752	+	DALOPK_13855		N6-Mtase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C7AUH5
contig_15	cds	110579	110959	-	DALOPK_13860		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A078K4K2
contig_15	cds	111569	112390	+	DALOPK_13865		DUF945 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1E4GNX1
contig_15	cds	112390	112752	+	DALOPK_13870		FYR N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0E1CN52
contig_15	cds	112785	113270	-	DALOPK_13875		SLT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4V7SNL5
contig_15	cds	113694	114077	+	DALOPK_13880	traM	Relaxosome protein TraM	SO:0001217, UniRef:UniRef50_A0A2P9E0A8
contig_15	ncRNA	114206	114283	-	DALOPK_13885	finP	FinP	RFAM:RF00107, SO:0000655
contig_15	cds	114277	114993	+	DALOPK_13890	traJ	Conjugal transfer transcriptional regulator TraJ	SO:0001217, UniRef:UniRef50_A0A2S1FVE4
contig_15	cds	115397	115765	+	DALOPK_13895		Pilin	SO:0001217, UniRef:UniRef50_P04737
contig_15	cds	115779	116084	+	DALOPK_13900	traL	Protein TraL	SO:0001217, UniRef:UniRef50_A0A2A7U827
contig_15	cds	116104	116670	+	DALOPK_13905	traE	Protein TraE	SO:0001217, UniRef:UniRef50_P08322
contig_15	cds	116657	117397	+	DALOPK_13910	traK	TraK protein	SO:0001217, UniRef:UniRef50_A0A8H9E1S4
contig_15	cds	117397	118821	+	DALOPK_13915	traB	Conjugal transfer protein TraB	SO:0001217, UniRef:UniRef50_A0A7M1HZG2
contig_15	cds	118814	119410	+	DALOPK_13920	traP	Conjugal transfer protein TraP	SO:0001217, UniRef:UniRef50_A0A8A6WLW4
contig_15	cds	119445	120017	+	DALOPK_13925	traV	TraV protein	SO:0001217, UniRef:UniRef50_Q65AH6
contig_15	cds	120910	121128	+	DALOPK_13930		hypothetical protein	
contig_15	cds	121129	121446	+	DALOPK_13935		Group-specific protein	SO:0001217, UniRef:UniRef50_U9YTM4
contig_15	cds	121513	121917	+	DALOPK_13940		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A0E1CMP8
contig_15	cds	121960	122259	+	DALOPK_13945	hdeA	Acid stress chaperone HdeA	SO:0001217, UniRef:UniRef50_W1EDG8
contig_15	cds	122276	122665	+	DALOPK_13950		Transmembrane protein	SO:0001217, UniRef:UniRef50_G9G2K2
contig_15	cds	122737	125376	+	DALOPK_13955	traC	Conjugal transfer ATP-binding protein TraC	SO:0001217, UniRef:UniRef50_A0A483G4M3
contig_15	cds	125376	125765	+	DALOPK_13960	trbI	Type-F conjugative transfer system protein TrbI	SO:0001217, UniRef:UniRef50_A0A660G2X5
contig_15	cds	125765	126391	+	DALOPK_13965	traW	TraW protein	SO:0001217, UniRef:UniRef50_Q65AH1
contig_15	cds	126433	126822	+	DALOPK_13970		DUF4381 domain-containing protein	SO:0001217, UniRef:UniRef50_D4HQL1
contig_15	cds	126819	127808	+	DALOPK_13975	traU	Conjugal transfer pilus assembly protein TraU	SO:0001217, UniRef:UniRef50_A0A377XBC4
contig_15	cds	127821	128459	+	DALOPK_13980	trbC	Type-F conjugative transfer system pilin assembly protein TrbC	SO:0001217, UniRef:UniRef50_A0A328TUH1
contig_15	cds	128518	130473	+	DALOPK_13985	traN	Type-F conjugative transfer system mating-pair stabilization protein TraN	SO:0001217, UniRef:UniRef50_A0A483K5L9
contig_15	cds	130505	130741	+	DALOPK_13990	trbE	Conjugal transfer protein TrbE	SO:0001217, UniRef:UniRef50_A0A7H4N3R5
contig_15	cds	130738	130923	+	DALOPK_13995		Succinate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A483I570
contig_15	cds	130969	131295	+	DALOPK_14000		DUF2500 domain-containing protein	SO:0001217, UniRef:UniRef50_G9G2J2
